player_name,player_id,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,ev50,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,year
"Kinsler, Ian",435079,465,19.5,37.2,105.9,86.3,96.3,91.3,81.7,414,198,383.0,140,30.1,23,4.9,3.8,2017
"Murphy, Daniel",502517,460,17.3,39.6,108.4,89.6,99.2,92.8,87.1,428,196,389.0,192,41.8,22,4.8,3.7,2017
"McCutchen, Andrew",457705,457,14.2,33.7,109.5,88.4,99.6,93.4,83.5,432,183,393.0,176,38.9,35,7.7,5.4,2017
"Bogaerts, Xander",593428,457,8.1,26.7,113.9,87.3,98.1,90.8,86.5,437,145,401.0,138,30.2,6,1.3,0.9,2017
"Hamilton, Billy",571740,456,10.2,32.2,103.7,80.5,90.1,84.3,78.7,405,148,376.0,53,11.7,2,0.4,0.3,2017
"Odor, Rougned",596059,449,15.9,27.2,112.4,89.1,99.6,94.2,85.6,466,180,395.0,164,36.6,27,6.0,4.1,2017
"Rosario, Eddie",592696,448,13.3,32.4,107.5,87.2,97.4,93.2,81.2,445,175,397.0,142,31.8,33,7.4,5.6,2017
"Mauer, Joe",408045,445,6.2,35.7,108.2,90.6,99.8,94.8,87.4,413,155,395.0,206,46.3,20,4.5,3.4,2017
"Segura, Jean",516416,442,6.7,32.8,109.1,87.6,98.3,90.6,86.0,428,149,390.0,152,34.5,14,3.2,2.5,2017
"Springer, George",543807,441,9.3,31.1,114.6,89.2,101.9,96.1,84.5,473,170,403.0,189,43.2,41,9.3,6.5,2017
"Calhoun, Kole",594777,441,12.3,34.9,110.1,88.3,98.2,92.0,85.6,425,176,397.0,156,35.5,25,5.7,3.8,2017
"Dickerson, Corey",572816,438,13.9,35.6,112.9,87.2,98.1,91.1,83.5,449,182,401.0,138,31.7,33,7.5,5.3,2017
"Molina, Yadier",425877,437,14.5,35.2,106.2,87.9,97.5,92.1,84.6,434,184,398.0,151,35.0,26,5.9,4.8,2017
"Stanton, Giancarlo",519317,437,11.2,31.6,122.2,92.0,105.9,100.0,86.8,468,183,418.0,199,45.6,76,17.4,11.0,2017
"Bell, Josh",605137,436,8.6,28.9,112.4,87.6,99.0,92.1,85.2,441,155,403.0,148,34.3,28,6.4,4.5,2017
"Healy, Ryon",592387,436,12.8,35.6,112.7,88.3,100.1,93.2,84.5,443,176,413.0,175,40.4,33,7.6,5.5,2017
"Smoak, Justin",475253,434,17.1,39.4,110.0,89.6,100.4,94.6,83.3,437,204,401.0,186,43.0,59,13.6,9.3,2017
"Peralta, David",444482,434,4.2,27.0,113.8,88.0,99.7,93.8,85.0,455,144,395.0,153,35.4,18,4.1,3.1,2017
"Posey, Buster",457763,433,11.6,36.5,109.6,88.7,97.8,92.5,84.7,431,178,387.0,150,34.8,15,3.5,2.6,2017
"Rendon, Anthony",543685,432,18.3,34.7,110.1,89.8,98.8,92.6,87.3,454,207,402.0,164,38.4,28,6.5,4.6,2017
"Mazara, Nomar",608577,430,11.3,30.5,113.6,89.0,100.4,94.9,85.6,453,165,414.0,159,37.1,28,6.5,4.5,2017
"Span, Denard",452655,430,11.0,34.2,108.5,85.3,95.6,89.3,83.5,420,164,392.0,108,25.1,14,3.3,2.6,2017
"Reyes, José",408314,430,15.8,32.8,108.4,84.3,94.5,88.5,82.4,406,179,384.0,104,24.2,11,2.6,2.0,2017
"Realmuto, J.T.",592663,429,10.1,32.6,111.4,88.2,99.1,91.8,85.8,444,166,396.0,152,35.5,27,6.3,4.7,2017
"Morales, Kendrys",434778,428,9.5,31.1,113.0,91.1,102.1,96.2,87.5,465,173,414.0,199,46.6,43,10.0,7.1,2017
"Anderson, Tim",641313,428,8.0,31.8,108.8,85.6,97.4,91.5,81.7,451,152,404.0,133,31.1,22,5.1,3.6,2017
"Duvall, Adam",594807,428,21.1,34.6,110.8,87.3,97.7,92.4,82.3,437,201,396.0,139,32.6,38,8.9,5.9,2017
"Bryant, Kris",592178,427,17.0,35.1,113.0,87.0,98.8,92.3,80.5,451,196,401.0,156,36.6,41,9.6,6.2,2017
"Encarnación, Edwin",429665,426,16.8,36.4,112.0,89.2,100.8,94.2,84.1,466,195,405.0,181,42.5,44,10.3,6.6,2017
"Bautista, José",430832,424,17.0,29.7,112.9,88.3,99.7,93.1,85.4,450,188,402.0,151,35.6,28,6.6,4.1,2017
"Polanco, Jorge",593871,423,16.3,31.4,107.0,85.0,95.5,89.1,81.4,428,176,392.0,109,25.8,11,2.6,2.0,2017
"Cruz, Nelson",443558,423,12.4,34.5,117.7,93.2,105.3,98.6,88.4,469,198,411.0,204,48.3,60,14.2,9.3,2017
"Peraza, José",606299,421,11.2,32.5,106.9,82.8,93.3,84.3,83.2,445,154,406.0,84,20.0,7,1.7,1.4,2017
"Bruce, Jay",457803,419,18.4,39.4,111.5,88.4,99.0,92.4,83.6,436,206,400.0,162,38.8,44,10.5,7.1,2017
"Reddick, Josh",502210,418,17.8,38.3,110.2,87.7,97.7,90.6,85.8,422,195,386.0,131,31.6,16,3.8,3.0,2017
"Choo, Shin-Soo",425783,418,7.9,35.9,109.8,88.7,99.3,93.7,84.4,447,168,401.0,158,37.8,36,8.6,5.7,2017
"Núñez, Eduardo",456488,416,6.3,25.2,111.5,86.4,98.0,91.2,84.7,412,139,388.0,134,32.4,7,1.7,1.4,2017
"Mercer, Jordy",474568,416,9.1,35.3,106.3,85.8,96.6,90.4,82.0,444,163,394.0,134,32.4,13,3.1,2.3,2017
"Goldschmidt, Paul",502671,415,11.6,32.8,112.4,91.5,101.9,96.6,86.8,453,178,405.0,197,47.5,55,13.3,8.3,2017
"Crawford, Brandon",543063,414,11.3,34.8,108.5,87.5,97.6,92.3,83.9,431,168,391.0,138,33.5,24,5.8,4.2,2017
"Seager, Corey",608369,411,11.1,40.4,110.9,89.7,101.3,94.9,83.9,450,178,408.0,182,44.3,35,8.5,5.7,2017
"Arcia, Orlando",606115,411,6.8,28.7,107.3,85.7,96.6,90.6,82.9,422,147,399.0,113,27.6,16,3.9,2.9,2017
"Trumbo, Mark",444432,411,12.7,26.5,118.5,89.8,101.9,94.3,88.3,461,170,401.0,158,38.5,29,7.1,4.8,2017
"Solarte, Yangervis",500208,409,14.7,31.8,110.2,85.4,96.7,89.3,84.4,455,172,393.0,112,27.6,16,3.9,3.1,2017
"Turner, Justin",457759,409,18.5,37.7,107.8,89.4,98.4,92.2,86.6,430,208,396.0,156,38.6,35,8.6,6.4,2017
"Hernández, César",514917,408,4.5,33.3,107.8,85.7,96.9,89.9,83.1,407,150,390.0,121,29.7,12,2.9,2.1,2017
"García, Avisaíl",541645,408,7.6,31.4,115.5,90.3,101.6,95.3,86.6,451,159,407.0,166,40.8,36,8.8,6.4,2017
"Mancini, Trey",641820,408,7.1,30.9,115.5,88.6,100.9,95.1,85.0,459,158,399.0,167,41.2,41,10.0,7.0,2017
"Shaw, Travis",543768,404,14.9,34.7,113.7,88.6,100.2,93.3,85.3,478,184,402.0,159,39.4,30,7.4,5.0,2017
"Puig, Yasiel",624577,404,10.4,27.2,116.0,88.5,101.1,94.1,85.7,450,163,411.0,151,37.6,38,9.4,6.7,2017
"Zimmerman, Ryan",475582,403,8.3,32.3,113.1,91.4,103.3,97.8,86.3,462,173,405.0,195,49.1,49,12.2,8.5,2017
"Cabrera, Asdrúbal",452678,402,12.0,37.6,105.3,87.2,97.0,92.1,83.4,428,175,393.0,134,33.5,19,4.7,3.5,2017
"Iglesias, Jose",578428,402,8.7,32.6,105.2,82.9,93.7,86.7,81.8,433,142,393.0,85,21.1,5,1.2,1.0,2017
"Herrera, Odúbel",546318,402,9.7,35.1,114.6,87.2,99.1,91.0,85.5,434,172,396.0,130,32.3,25,6.2,4.4,2017
"Kepler, Max",596146,401,13.2,31.9,113.2,88.7,100.4,92.3,88.0,440,174,398.0,147,36.7,16,4.0,2.8,2017
"Harrison, Josh",543281,401,16.5,38.4,103.2,84.9,94.7,89.7,79.5,422,186,377.0,96,24.1,11,2.7,2.0,2017
"Pence, Hunter",452254,395,4.2,25.3,114.0,89.0,99.6,94.0,86.8,444,142,395.0,148,37.6,23,5.8,4.3,2017
"Myers, Wil",571976,394,15.4,35.3,112.5,89.4,101.3,95.3,85.4,461,191,407.0,175,44.6,36,9.1,5.5,2017
"Moreland, Mitch",519048,393,11.6,34.9,113.3,89.3,99.8,94.9,84.4,449,184,412.0,142,36.4,47,12.0,8.2,2017
"Suárez, Eugenio",553993,392,14.8,39.0,108.8,86.2,97.8,91.6,81.1,451,189,393.0,126,32.1,27,6.9,4.3,2017
"Gamel, Ben",592325,391,10.9,33.2,108.5,86.3,96.7,90.2,83.4,414,166,385.0,114,29.3,16,4.1,2.9,2017
"Lamb, Jake",571875,389,12.2,34.4,109.4,88.3,99.2,93.0,84.1,481,191,407.0,141,36.3,36,9.3,5.7,2017
"Headley, Chase",452104,388,11.7,36.9,107.9,87.2,97.5,90.3,84.9,435,170,396.0,129,33.2,18,4.6,3.1,2017
"Margot, Manuel",622534,386,10.4,34.5,109.7,85.3,96.8,90.0,81.9,424,173,395.0,111,29.3,10,2.6,1.9,2017
"Sánchez, Yolmer",570560,384,10.4,32.6,106.5,84.8,95.6,89.0,82.0,422,159,399.0,94,24.6,13,3.4,2.4,2017
"Perez, Salvador",521692,381,18.7,34.4,111.3,88.7,100.0,92.7,84.7,451,211,404.0,147,38.9,36,9.4,7.2,2017
"Ramirez, Hanley",434670,380,12.6,35.0,114.3,88.5,100.6,93.4,84.8,469,182,415.0,146,38.4,36,9.5,6.5,2017
"Carpenter, Matt",572761,379,22.8,37.7,108.2,89.7,98.9,92.4,85.8,427,223,400.0,139,37.0,31,8.2,5.0,2017
"Upton, Justin",457708,378,15.7,36.0,114.2,88.8,100.9,94.3,84.3,454,199,405.0,156,41.3,50,13.2,7.9,2017
"Davis, Khris",501981,378,14.2,37.6,113.5,92.2,103.4,98.7,85.0,458,203,408.0,198,52.4,67,17.7,10.3,2017
"Lucroy, Jonathan",518960,376,7.8,31.6,106.7,85.0,95.2,87.4,84.1,435,151,416.0,91,24.3,9,2.4,1.9,2017
"Taylor, Chris",621035,373,12.2,39.7,110.1,87.1,98.4,91.2,83.3,443,179,398.0,126,34.1,30,8.0,5.3,2017
"Swanson, Dansby",621020,372,8.3,31.2,107.6,86.9,97.8,91.6,83.8,419,155,395.0,120,32.5,11,3.0,2.0,2017
"Beltrán, Carlos",136860,371,13.4,29.4,109.6,87.3,97.3,91.5,84.8,438,183,397.0,115,31.0,17,4.6,3.3,2017
"Joseph, Tommy",571830,369,14.1,30.9,112.8,89.3,101.3,94.2,86.8,447,177,401.0,148,40.3,27,7.3,5.1,2017
"Zobrist, Ben",450314,369,9.3,29.0,106.9,87.2,97.0,90.7,85.1,425,158,393.0,119,32.2,17,4.6,3.4,2017
"Heyward, Jason",518792,369,11.4,29.3,112.7,86.6,97.7,90.7,85.6,434,161,397.0,115,31.3,15,4.1,3.1,2017
"Beckham, Tim",542921,368,8.5,34.8,110.1,88.4,100.1,94.3,84.3,456,166,402.0,149,40.7,35,9.5,6.1,2017
"Morrison, Logan",489149,366,17.6,39.6,114.4,88.6,100.8,94.2,82.0,444,206,405.0,155,42.3,47,12.8,7.8,2017
"Pedroia, Dustin",456030,364,10.5,33.2,101.9,85.2,94.3,88.6,83.6,395,155,381.0,76,21.1,4,1.1,0.9,2017
"Cozart, Zack",446359,364,14.8,35.7,108.3,85.8,96.2,89.5,82.6,433,183,391.0,105,28.9,16,4.4,3.2,2017
"Escobar, Eduardo",500871,363,17.8,37.2,108.4,86.5,97.2,90.6,83.1,438,197,404.0,111,30.6,30,8.3,6.0,2017
"Joyce, Matt",459964,363,15.1,38.0,109.7,88.2,98.4,93.4,82.6,438,202,403.0,125,34.4,32,8.8,5.9,2017
"Cabrera, Miguel",408234,362,12.4,41.7,111.5,91.1,101.7,95.4,86.3,451,190,388.0,174,48.2,38,10.5,7.2,2017
"Gonzalez, Marwin",503556,361,11.7,29.4,109.8,88.7,99.0,93.7,84.4,443,167,386.0,132,36.6,24,6.6,4.7,2017
"Bradley Jr., Jackie",598265,360,9.5,30.6,110.6,88.3,100.1,94.4,84.0,441,160,407.0,144,40.0,27,7.5,5.0,2017
"Pérez, Hernán",541650,359,10.3,29.2,108.5,84.9,96.2,90.4,81.9,423,153,398.0,99,27.6,11,3.1,2.4,2017
"González, Carlos",471865,357,6.2,28.9,117.1,87.5,100.3,93.0,84.7,478,159,415.0,132,37.0,21,5.9,3.9,2017
"Gordon, Alex",460086,356,13.8,34.6,109.6,86.3,97.6,92.4,80.6,433,172,390.0,110,31.3,16,4.5,3.0,2017
"Sánchez, Gary",596142,355,13.1,33.5,115.7,90.8,103.2,95.9,87.6,493,175,416.0,152,42.9,42,11.8,8.0,2017
"Frazier, Todd",453943,354,20.3,33.1,109.8,87.5,97.7,93.3,83.1,441,196,402.0,107,30.3,34,9.6,5.9,2017
"Pollock, AJ",572041,354,8.5,35.0,108.7,88.1,99.7,94.2,83.5,433,170,406.0,135,38.4,20,5.6,4.3,2017
"Frazier, Adam",624428,353,9.2,37.1,111.9,85.8,95.1,87.9,84.3,432,158,401.0,84,24.2,7,2.0,1.5,2017
"Castro, Starlin",516770,353,6.9,30.6,110.4,87.4,99.6,93.3,84.1,452,150,398.0,129,36.5,16,4.5,3.4,2017
"Schebler, Scott",594988,353,11.6,30.0,111.2,89.1,101.4,95.6,85.3,457,172,405.0,144,40.8,36,10.2,6.8,2017
"Santana, Domingo",570267,350,10.5,40.6,113.7,89.2,99.9,93.2,85.8,476,175,393.0,141,40.4,33,9.4,5.4,2017
"Gennett, Scooter",571697,349,13.2,34.7,106.8,86.4,97.8,92.1,80.7,452,179,393.0,123,35.3,23,6.6,4.6,2017
"Reynolds, Mark",448602,348,11.8,36.5,112.1,87.2,99.4,93.2,82.0,482,182,419.0,125,35.9,29,8.3,4.9,2017
"Souza Jr., Steven",519306,347,11.7,33.4,116.2,88.8,100.7,94.8,83.4,455,181,408.0,133,38.6,40,11.5,6.5,2017
"Freeman, Freddie",518692,347,16.0,40.1,109.0,89.7,99.8,93.8,84.0,443,209,401.0,146,42.7,46,13.3,8.9,2017
"Drury, Brandon",592273,344,7.7,33.7,111.7,88.2,99.0,93.8,84.2,444,160,408.0,132,38.7,17,4.9,3.5,2017
"Kemp, Matt",461314,340,8.4,39.1,111.9,88.3,99.6,93.6,83.7,423,171,395.0,131,38.8,32,9.4,6.9,2017
"Judge, Aaron",592450,338,15.8,38.2,121.1,95.0,108.1,100.5,88.6,496,216,413.0,185,54.7,87,25.7,12.8,2017
"Bellinger, Cody",641355,337,17.5,35.3,112.8,90.8,101.6,96.6,84.7,447,199,404.0,153,45.7,41,12.2,7.5,2017
"Valencia, Danny",502143,336,8.9,31.5,114.0,88.2,99.8,92.8,86.2,434,159,404.0,125,37.5,19,5.7,3.8,2017
"Parra, Gerardo",467827,334,8.3,37.7,106.1,86.0,96.5,90.8,81.2,436,171,398.0,99,29.7,7,2.1,1.6,2017
"Correa, Carlos",621043,334,9.3,38.6,112.0,90.5,102.0,95.2,86.7,449,173,399.0,150,44.9,31,9.3,6.4,2017
"Alonso, Yonder",475174,333,19.4,35.7,111.5,89.2,100.1,93.4,86.1,436,197,402.0,137,41.1,33,9.9,6.3,2017
"Turner, Trea",607208,333,7.1,29.1,111.9,89.1,99.8,94.0,86.3,437,160,402.0,130,39.2,18,5.4,4.0,2017
"Báez, Javier",595879,333,10.1,28.2,113.3,87.9,99.5,94.0,84.4,463,168,410.0,119,36.0,28,8.4,5.5,2017
"Goins, Ryan",572365,332,9.9,27.1,107.0,86.2,96.6,90.8,83.8,439,154,400.0,97,29.4,10,3.0,2.2,2017
"Wieters, Matt",446308,332,12.4,34.3,106.0,85.7,96.0,91.1,81.2,434,171,410.0,96,29.3,13,3.9,2.8,2017
"Pham, Tommy",502054,332,6.9,34.3,111.6,89.6,102.0,94.6,86.4,443,151,407.0,145,43.7,31,9.3,5.8,2017
"Martinez, Victor",400121,331,13.3,37.8,107.1,88.7,97.4,92.7,85.1,420,182,381.0,114,34.5,18,5.4,4.1,2017
"Granderson, Curtis",434158,329,20.2,33.1,109.2,87.7,97.8,93.0,82.4,431,202,398.0,111,34.4,36,10.9,6.8,2017
"Gyorko, Jedd",576397,328,15.5,32.3,110.6,86.4,97.2,92.6,81.3,450,179,394.0,102,31.5,26,7.9,5.4,2017
"Harper, Bryce",547180,324,14.1,35.5,116.3,91.1,102.5,95.3,88.5,451,184,407.0,136,42.6,37,11.4,7.5,2017
"Heredia, Guillermo",628338,324,10.2,29.0,107.8,84.6,95.0,88.2,83.2,409,151,387.0,74,22.8,5,1.5,1.2,2017
"Fowler, Dexter",451594,323,13.1,40.2,112.4,88.5,98.8,92.3,84.6,429,192,397.0,118,36.9,21,6.5,4.3,2017
"Polanco, Gregory",570256,320,13.1,30.3,112.1,86.5,97.4,91.6,84.6,434,174,407.0,98,30.6,12,3.8,2.9,2017
"Buxton, Byron",621439,319,15.2,31.7,110.9,88.1,98.6,92.7,83.1,441,176,403.0,101,32.0,18,5.6,3.5,2017
"Spangenberg, Cory",605486,319,9.9,35.4,108.8,87.1,97.0,91.6,83.5,432,156,406.0,91,29.0,14,4.4,2.9,2017
"Maldonado, Martín",455117,319,12.9,26.3,110.4,85.4,98.0,91.0,81.9,447,162,405.0,100,31.3,18,5.6,3.8,2017
"Trout, Mike",545361,316,18.0,36.4,114.7,88.8,102.0,94.3,84.1,448,199,411.0,126,39.9,42,13.3,8.3,2017
"Freese, David",501896,314,3.1,31.2,110.2,88.9,100.6,94.0,86.1,449,141,397.0,134,42.9,20,6.4,4.0,2017
"Story, Trevor",596115,313,19.2,37.1,110.1,89.4,100.0,93.8,84.7,438,208,407.0,120,38.3,33,10.5,5.9,2017
"Grandal, Yasmani",518735,312,12.6,34.3,109.3,88.2,98.7,93.8,84.3,425,177,389.0,121,38.8,23,7.4,4.8,2017
"Dietrich, Derek",518618,312,16.7,32.1,110.8,85.9,97.5,90.1,82.0,425,192,391.0,102,32.7,18,5.8,3.9,2017
"Walker, Neil",435522,311,17.0,35.4,109.8,85.9,97.4,90.1,82.6,431,182,400.0,97,31.3,15,4.8,3.3,2017
"Barnhart, Tucker",571466,310,9.7,36.1,104.5,86.2,95.7,91.4,81.7,444,165,401.0,79,25.6,7,2.3,1.7,2017
"Braun, Ryan",460075,308,7.7,30.8,114.7,89.9,101.8,96.0,85.8,429,163,401.0,135,44.0,26,8.4,6.1,2017
"Martinez, J.D.",502110,308,15.4,37.7,114.8,91.0,103.4,97.1,84.4,461,210,412.0,151,49.3,60,19.5,12.3,2017
"Grossman, Robbie",543257,307,12.2,37.1,109.8,86.4,96.3,89.9,83.8,422,178,400.0,82,26.8,9,2.9,2.0,2017
"Renfroe, Hunter",592669,306,15.3,32.4,113.7,88.0,100.3,94.3,82.8,449,192,404.0,104,34.1,34,11.1,7.1,2017
"Donaldson, Josh",518626,306,14.1,31.7,113.5,90.9,102.3,97.0,85.5,454,187,407.0,137,44.9,43,14.1,8.7,2017
"Thames, Eric",519346,306,12.8,36.3,112.0,88.2,100.1,94.1,82.1,436,195,392.0,120,39.3,34,11.1,6.2,2017
"Jay, Jon",445055,304,10.3,40.1,104.4,85.7,94.5,87.0,84.9,394,153,376.0,69,22.7,2,0.7,0.5,2017
"Maybin, Cameron",457727,303,4.6,29.0,109.2,87.2,97.4,91.3,85.1,430,144,393.0,99,32.7,10,3.3,2.2,2017
"Escobar, Yunel",488862,299,2.3,31.8,111.7,89.0,99.5,93.6,86.3,438,147,412.0,117,39.1,15,5.0,3.9,2017
"Wong, Kolten",543939,298,9.7,32.9,109.7,86.4,96.8,90.0,84.5,425,155,413.0,85,28.9,9,3.0,2.2,2017
"Aoki, Norichika",493114,298,4.5,28.2,106.6,86.1,95.5,89.9,84.8,404,134,384.0,74,24.8,3,1.0,0.8,2017
"Dyson, Jarrod",502481,297,9.5,30.3,104.5,82.4,93.1,87.4,80.7,407,143,387.0,55,18.5,5,1.7,1.3,2017
"McCann, Brian",435263,296,14.5,33.8,106.4,87.6,97.4,92.5,84.6,425,177,394.0,100,33.8,16,5.4,4.0,2017
"Ellsbury, Jacoby",453056,295,10.0,33.2,108.4,85.6,96.0,90.1,83.1,420,164,375.0,75,25.4,8,2.7,2.0,2017
"DeJong, Paul",657557,294,18.1,42.2,108.6,86.6,99.7,93.7,77.6,434,193,398.0,115,40.1,27,9.2,6.1,2017
"Beltré, Adrian",134181,294,12.5,36.1,107.4,86.7,97.1,91.4,82.0,430,182,398.0,95,32.5,17,5.8,4.4,2017
"Brantley, Michael",488726,292,9.9,33.9,110.2,88.4,98.9,91.8,87.0,423,159,401.0,105,36.1,12,4.1,3.2,2017
"d'Arnaud, Travis",518595,292,13.5,33.2,111.6,88.0,98.4,93.3,83.5,455,173,400.0,104,35.7,19,6.5,5.1,2017
"Duda, Lucas",446263,290,19.2,40.3,114.5,90.3,101.2,95.2,85.1,451,208,404.0,127,43.8,35,12.1,7.1,2017
"Flores, Wilmer",527038,288,17.0,36.8,108.1,87.5,98.1,91.6,84.2,414,194,389.0,97,33.9,17,5.9,4.7,2017
"Bour, Justin",571506,286,9.7,37.1,114.8,89.2,101.9,95.3,85.6,446,178,399.0,115,40.4,31,10.8,7.2,2017
