player_name,player_id,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,ev50,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,year
"Chapman, Matt",656305,439,16.6,25.1,114.4,92.7,103.5,97.1,91.0,453,185,408.0,211,49.0,53,12.1,7.9,2019
"Acuña Jr., Ronald",660670,439,14.2,40.5,115.9,90.6,103.4,95.6,84.8,466,191,416.0,208,47.4,66,15.0,9.2,2019
"Iglesias, Jose",578428,437,7.1,29.5,107.7,84.1,94.7,87.3,83.2,423,136,389.0,102,24.2,10,2.3,1.9,2019
"McNeil, Jeff",643446,436,13.8,34.2,107.2,89.0,98.1,92.2,87.1,444,172,392.0,160,36.7,21,4.8,3.7,2019
"Newman, Kevin",621028,434,8.5,33.4,107.1,85.3,95.0,87.9,83.7,426,150,399.0,107,24.8,9,2.1,1.7,2019
"Goldschmidt, Paul",502671,434,15.4,36.4,111.5,90.1,101.1,94.5,86.1,464,198,410.0,182,42.4,49,11.3,7.2,2019
"Pujols, Albert",405395,431,12.5,26.5,112.3,88.3,98.7,92.2,87.2,438,167,403.0,155,36.6,25,5.8,4.6,2019
"Kepler, Max",596146,429,18.2,30.5,112.5,89.7,100.8,92.9,88.8,438,195,392.0,179,42.1,38,8.9,6.4,2019
"Rizzo, Anthony",519203,429,12.6,36.8,113.4,89.0,100.2,92.5,87.0,472,176,401.0,158,37.0,29,6.8,4.7,2019
"Rojas, Miguel",500743,427,9.1,31.9,109.2,87.4,96.9,89.3,86.3,415,155,399.0,123,28.8,11,2.6,2.1,2019
"Moustakas, Mike",519058,427,17.4,32.3,112.9,89.5,100.6,93.8,87.0,459,193,402.0,173,40.8,44,10.3,7.5,2019
"Puig, Yasiel",624577,426,13.8,30.0,114.4,90.0,101.0,94.1,88.0,455,182,410.0,162,39.1,39,9.2,6.4,2019
"Grichuk, Randal",545341,425,16.0,31.3,112.6,89.3,100.7,93.9,87.1,469,178,401.0,169,39.8,36,8.5,5.7,2019
"Torres, Gleyber",650402,424,17.6,38.2,109.6,89.1,99.2,92.8,86.3,438,192,397.0,156,36.8,43,10.1,7.1,2019
"Realmuto, J.T.",592663,423,14.4,35.0,112.9,90.3,101.1,94.4,87.7,456,186,393.0,174,41.1,37,8.7,6.2,2019
"Altuve, Jose",514888,422,9.7,28.0,109.3,87.4,98.2,93.2,84.0,448,151,395.0,142,34.5,34,8.1,6.2,2019
"Story, Trevor",596115,417,17.5,36.5,111.8,91.0,101.2,93.8,90.3,459,197,414.0,192,46.0,36,8.6,5.5,2019
"Alonso, Pete",624413,417,14.8,36.9,118.3,90.7,103.5,96.6,85.9,489,189,414.0,176,42.7,66,15.8,9.5,2019
"Robles, Victor",645302,417,16.7,33.8,110.5,83.3,94.9,88.6,78.1,446,163,401.0,96,23.0,20,4.8,3.2,2019
"Bell, Josh",605137,416,13.1,34.6,116.2,92.4,103.1,96.1,89.9,474,186,411.0,193,47.2,53,12.7,8.6,2019
"Soto, Juan",665742,416,12.5,36.3,112.8,92.0,102.1,97.0,86.4,443,191,403.0,199,47.8,51,12.3,7.7,2019
"Soler, Jorge",624585,415,15.4,34.7,115.7,92.6,104.4,97.2,88.7,465,199,414.0,208,50.1,70,16.9,10.3,2019
"Galvis, Freddy",520471,415,14.7,31.8,105.6,88.8,97.6,91.3,87.4,434,177,388.0,151,36.4,23,5.5,3.9,2019
"Ramírez, José",608070,414,19.8,32.6,112.1,89.2,98.6,91.8,87.7,431,199,397.0,148,35.7,26,6.3,4.8,2019
"Turner, Trea",607208,410,9.9,29.8,113.5,90.4,101.2,93.1,89.7,453,158,408.0,172,42.0,28,6.8,4.9,2019
"Benintendi, Andrew",643217,409,17.6,39.9,107.7,89.1,98.2,91.9,87.4,436,193,389.0,154,37.7,33,8.1,5.4,2019
"Ramos, Wilson",467092,407,-0.1,25.8,111.0,90.0,100.6,93.8,88.8,427,120,390.0,173,42.5,19,4.7,3.6,2019
"Heyward, Jason",518792,406,11.3,31.8,111.8,88.8,99.6,91.2,88.2,427,168,391.0,147,36.5,23,5.7,3.9,2019
"Wong, Kolten",543939,406,12.6,28.1,107.7,86.1,96.0,89.3,85.1,432,164,396.0,102,25.4,9,2.2,1.6,2019
"Conforto, Michael",624424,405,15.9,35.8,112.2,89.2,100.0,93.7,83.4,452,194,402.0,158,39.2,48,11.9,7.4,2019
"Votto, Joey",458015,405,15.2,40.7,109.5,88.9,98.4,91.4,85.7,425,194,399.0,151,38.2,28,6.9,4.6,2019
"Hoskins, Rhys",656555,403,24.0,31.0,111.0,89.7,99.4,94.0,86.3,429,209,388.0,156,38.7,39,9.7,5.5,2019
"Belt, Brandon",474832,403,22.4,40.9,106.6,87.3,97.9,91.3,82.7,434,216,389.0,144,35.7,35,8.7,5.7,2019
"Núñez, Renato",600524,402,19.9,32.1,114.8,89.9,101.4,94.1,88.1,450,194,412.0,164,40.9,43,10.7,7.2,2019
"Bryant, Kris",592178,400,19.2,35.8,111.4,87.6,98.5,92.3,83.3,445,190,403.0,135,34.1,37,9.3,5.8,2019
"Meadows, Austin",640457,399,16.7,38.1,115.4,90.4,101.3,94.7,85.8,447,205,399.0,171,42.9,50,12.5,8.5,2019
"Harper, Bryce",547180,399,13.7,37.6,116.4,91.9,103.1,96.8,86.5,466,196,411.0,182,45.6,59,14.8,8.7,2019
"Choo, Shin-Soo",425783,399,9.2,31.8,111.8,91.9,102.0,96.7,88.5,472,161,410.0,195,49.0,35,8.8,5.3,2019
"Panik, Joe",605412,397,12.8,33.8,106.2,86.8,95.3,89.6,85.3,414,171,390.0,102,25.8,8,2.0,1.6,2019
"Turner, Justin",457759,396,17.8,38.6,107.7,90.3,99.3,93.1,88.1,433,202,401.0,168,43.0,31,7.8,5.6,2019
"Donaldson, Josh",518626,396,13.3,33.3,114.2,92.9,103.5,98.1,89.0,443,185,406.0,200,50.5,62,15.7,9.4,2019
"Seager, Corey",608369,395,14.3,35.2,109.7,88.8,98.8,93.3,84.1,441,189,403.0,149,38.2,29,7.3,5.4,2019
"Arcia, Orlando",606115,393,6.6,26.5,109.9,87.9,97.6,91.4,85.9,434,150,393.0,121,31.3,17,4.3,3.1,2019
"Suárez, Eugenio",553993,392,17.7,38.0,112.3,89.3,100.8,93.1,86.1,457,195,400.0,157,40.8,54,13.8,8.2,2019
"Calhoun, Kole",594777,392,14.9,34.9,110.1,89.5,99.9,95.1,84.0,440,189,403.0,164,42.6,44,11.2,7.0,2019
"Anderson, Tim",641313,391,8.7,37.6,107.8,88.3,98.4,90.7,86.7,440,167,398.0,147,37.6,20,5.1,3.9,2019
"Cabrera, Miguel",408234,390,12.3,38.5,111.4,90.3,100.4,92.3,89.1,453,173,396.0,173,44.4,25,6.4,4.6,2019
"Sánchez, Yolmer",570560,389,14.2,31.9,107.5,87.1,95.8,88.8,86.9,392,165,354.0,105,27.0,4,1.0,0.7,2019
"Jones, Adam",430945,387,13.5,31.3,108.5,86.2,97.3,90.2,84.3,441,167,405.0,120,31.0,26,6.7,4.9,2019
"Profar, Jurickson",595777,387,14.0,29.7,108.2,86.7,97.1,91.8,83.7,425,171,387.0,118,31.3,25,6.5,4.8,2019
"Crawford, Brandon",543063,387,8.3,36.7,106.7,87.8,97.8,92.8,83.9,443,161,401.0,136,35.1,21,5.4,3.8,2019
"Vázquez, Christian",543877,387,13.6,38.5,107.4,89.4,98.6,92.8,86.6,443,186,387.0,156,40.3,23,5.9,4.4,2019
"Gardner, Brett",458731,386,13.8,29.5,109.7,87.8,97.5,91.7,85.8,430,166,382.0,126,32.7,16,4.1,2.9,2019
"Adames, Willy",642715,382,10.8,36.1,110.9,88.5,99.1,93.0,84.4,462,166,396.0,136,35.6,32,8.4,5.5,2019
"Kipnis, Jason",543401,381,14.1,32.8,107.1,88.1,97.7,91.2,85.4,449,179,393.0,130,34.4,21,5.5,4.1,2019
"Dozier, Hunter",641531,380,16.7,35.8,115.1,91.1,102.0,94.2,89.2,453,201,401.0,163,42.9,38,10.0,6.5,2019
"Schwarber, Kyle",656941,379,15.5,35.4,117.6,93.5,104.4,97.9,90.0,473,197,406.0,193,51.2,55,14.5,9.0,2019
"Grandal, Yasmani",518735,379,14.2,37.5,111.3,90.7,101.1,95.0,87.5,442,187,400.0,156,41.8,43,11.3,6.8,2019
"Báez, Javier",595879,377,7.7,36.3,114.1,91.1,102.4,96.1,86.7,460,172,404.0,163,43.6,48,12.7,8.6,2019
"Guerrero Jr., Vladimir",665489,375,6.7,30.9,118.9,89.4,101.6,93.2,88.2,451,157,418.0,145,38.7,29,7.7,5.6,2019
"Walker, Christian",572233,375,14.8,34.1,112.4,91.1,102.7,95.3,87.9,447,182,411.0,183,48.8,49,13.1,8.1,2019
"Yelich, Christian",592885,374,11.3,33.2,117.9,93.3,104.9,96.8,91.0,462,184,407.0,182,49.1,59,15.8,10.2,2019
"Reynolds, Bryan",668804,373,9.4,37.0,112.1,89.5,100.2,92.4,87.5,424,170,401.0,153,41.6,25,6.7,4.6,2019
"Smith, Mallex",605480,372,7.3,29.0,105.7,85.2,94.2,88.6,83.4,398,144,379.0,74,20.1,8,2.2,1.4,2019
"Ozuna, Marcell",542303,372,13.5,32.8,115.3,91.8,102.9,96.3,88.6,455,179,403.0,179,49.2,45,12.1,8.2,2019
"Springer, George",543807,370,10.5,31.6,114.3,89.8,102.2,95.4,85.7,474,176,408.0,160,44.8,52,14.1,9.4,2019
"Murphy, Daniel",502517,368,14.8,36.7,106.4,86.3,95.9,89.3,84.1,427,181,388.0,104,28.3,9,2.4,1.9,2019
"García, Avisaíl",541645,367,9.8,34.1,116.2,89.5,102.3,95.2,86.4,485,166,416.0,148,40.3,43,11.7,8.1,2019
"Molina, Yadier",425877,366,13.9,40.7,106.2,87.4,96.9,91.7,83.4,429,179,400.0,125,35.0,14,3.8,3.1,2019
"Swanson, Dansby",621020,365,14.4,36.7,108.4,89.9,99.8,93.1,86.8,424,186,402.0,152,41.6,37,10.1,6.8,2019
"Mercado, Óscar",640458,365,14.9,33.2,109.5,88.0,97.9,90.9,86.0,407,180,385.0,124,34.2,15,4.1,3.1,2019
"Simmons, Andrelton",592743,361,9.5,18.8,108.8,87.8,97.5,89.6,88.8,410,135,386.0,119,33.6,6,1.7,1.4,2019
"Moncada, Yoán",660162,361,12.3,40.4,115.8,93.1,102.9,95.5,91.8,462,185,406.0,173,47.9,44,12.2,7.9,2019
"Markakis, Nick",455976,361,7.3,34.1,114.7,91.2,100.3,92.5,91.0,418,157,392.0,160,44.3,11,3.0,2.3,2019
"Urshela, Gio",570482,359,13.7,37.3,113.3,90.5,100.1,94.2,87.5,461,185,407.0,149,41.6,25,7.0,5.3,2019
"Braun, Ryan",460075,357,7.3,33.3,111.7,91.5,102.1,95.6,89.2,443,163,404.0,160,45.3,34,9.5,6.7,2019
"Trout, Mike",545361,354,22.2,43.8,116.6,90.9,103.5,95.1,84.2,486,234,419.0,155,44.4,67,18.9,11.2,2019
"Moran, Colin",592567,353,12.5,37.1,110.1,88.2,98.6,93.3,84.6,422,169,393.0,121,34.8,26,7.4,5.2,2019
"Cron, C.J.",543068,353,12.8,34.0,115.9,91.1,103.1,96.2,87.7,464,187,404.0,158,45.0,53,15.0,10.6,2019
"Cabrera, Asdrúbal",452678,351,14.4,37.3,108.4,89.1,97.6,93.2,85.2,416,190,390.0,124,35.3,20,5.7,3.9,2019
"Fowler, Dexter",451594,350,12.9,40.3,111.1,85.5,96.5,90.5,80.1,430,181,391.0,99,28.7,26,7.4,4.5,2019
"Anderson, Brian",605119,348,11.1,31.3,114.4,89.9,100.8,94.6,86.7,446,173,398.0,160,46.0,31,8.9,6.0,2019
"Longoria, Evan",446334,346,14.0,35.8,110.3,89.7,99.4,93.2,86.8,438,184,406.0,141,40.8,26,7.5,5.1,2019
"Odor, Rougned",596059,346,17.9,30.6,113.1,91.1,101.7,96.2,87.1,471,203,404.0,157,45.6,47,13.6,8.1,2019
"Olson, Matt",621566,346,19.4,36.1,111.9,92.7,103.3,97.2,89.0,450,203,400.0,171,50.4,50,14.5,9.1,2019
"Reyes, Franmil",614177,345,9.5,33.3,115.0,93.3,103.8,98.2,88.6,457,181,408.0,176,51.0,51,14.8,9.3,2019
"Kiermaier, Kevin",595281,345,6.9,26.4,111.4,89.2,100.0,93.3,88.3,437,146,412.0,130,37.7,19,5.5,4.0,2019
"Bradley Jr., Jackie",598265,344,9.1,30.5,112.1,90.2,100.7,95.2,87.0,478,164,393.0,154,44.8,33,9.6,5.8,2019
"Muncy, Max",571970,342,14.5,38.9,110.1,89.8,100.6,94.4,84.7,464,195,404.0,147,43.4,41,12.0,7.0,2019
"Pederson, Joc",592626,341,15.6,31.4,113.7,91.2,101.9,96.1,88.0,454,179,399.0,146,43.5,35,10.3,6.8,2019
"Strange-Gordon, Dee",543829,341,5.8,27.9,102.5,84.2,93.3,87.0,83.0,368,132,361.0,63,19.0,0,0.0,0.0,2019
"Frazier, Todd",453943,341,17.1,34.6,108.4,88.3,99.1,92.0,85.8,437,185,392.0,129,38.3,25,7.3,5.0,2019
"Sogard, Eric",519299,339,19.3,40.7,102.9,85.7,94.1,88.3,83.6,414,187,378.0,69,20.4,7,2.1,1.6,2019
"Narváez, Omar",553882,339,17.9,40.4,106.1,85.5,95.5,88.8,82.3,420,193,385.0,93,28.1,18,5.3,3.7,2019
"Cabrera, Melky",466320,338,8.9,32.5,110.2,88.2,98.2,89.9,88.4,433,152,394.0,111,33.0,7,2.1,1.8,2019
"Davis, Khris",501981,337,13.1,31.5,109.9,90.2,100.1,95.2,85.4,432,184,396.0,133,40.4,33,9.8,6.2,2019
"Grossman, Robbie",543257,336,12.1,36.0,110.6,87.7,96.9,90.0,86.3,423,174,389.0,103,30.9,8,2.4,1.7,2019
"Jiménez, Eloy",650391,336,9.3,32.4,114.1,91.2,102.7,96.6,87.4,471,167,409.0,161,47.9,43,12.8,8.5,2019
"Posey, Buster",457763,336,9.1,32.4,107.6,88.6,98.1,92.6,85.6,435,159,399.0,122,36.3,16,4.8,3.6,2019
"Lopez, Nicky",670032,332,3.0,22.0,105.4,85.0,93.7,86.1,85.3,398,116,393.0,65,19.7,4,1.2,1.0,2019
"Ramírez, Harold",623912,331,3.8,29.0,113.0,88.9,99.7,92.0,87.8,433,136,389.0,115,34.7,21,6.3,4.7,2019
"Franco, Maikel",596748,331,14.8,24.2,114.1,89.1,100.6,93.4,88.2,433,163,410.0,127,38.4,23,6.9,5.4,2019
"Gonzalez, Marwin",503556,328,11.0,35.1,109.2,90.7,100.2,94.5,87.9,437,172,403.0,144,44.0,21,6.4,4.5,2019
"Santana, Danny",542454,328,13.5,37.8,113.1,91.4,101.0,94.7,88.2,448,191,406.0,143,43.6,31,9.5,6.1,2019
"Mazara, Nomar",608577,327,10.7,33.9,114.6,89.1,101.0,93.9,86.1,505,172,416.0,127,39.3,35,10.7,7.5,2019
"Desmond, Ian",435622,327,8.7,32.4,113.6,90.9,102.3,93.6,90.1,486,163,425.0,139,42.5,34,10.4,7.1,2019
"Tapia, Raimel",606132,326,7.5,36.5,107.1,87.6,97.0,90.0,86.0,440,158,402.0,103,31.6,12,3.7,2.7,2019
"Cruz, Nelson",443558,326,13.1,38.3,117.0,93.7,105.4,99.2,89.0,478,197,411.0,168,51.5,65,19.9,12.5,2019
"Canó, Robinson",429664,324,7.4,33.6,112.1,90.9,101.5,93.2,90.2,429,161,401.0,150,46.3,24,7.4,5.7,2019
"McMahon, Ryan",641857,322,8.8,36.3,112.9,91.9,102.3,95.8,89.1,479,166,415.0,154,48.0,29,9.0,5.4,2019
"Hernández, Enrique",571771,321,19.4,35.5,113.3,88.3,98.5,91.8,86.7,432,188,398.0,110,34.5,18,5.6,3.9,2019
"Peraza, José",606299,320,17.3,32.5,109.4,85.0,95.4,87.5,85.2,432,177,384.0,78,25.6,1,0.3,0.2,2019
"Laureano, Ramón",657656,320,14.7,37.2,111.6,89.7,100.0,93.3,86.7,438,187,405.0,127,40.4,31,9.7,6.4,2019
"Encarnación, Edwin",429665,318,22.5,34.6,113.0,90.1,101.2,94.5,87.3,442,206,401.0,134,42.4,41,12.9,8.4,2019
"Schoop, Jonathan",570731,318,12.4,35.5,114.9,87.6,100.5,93.7,83.7,467,171,404.0,122,38.5,28,8.8,6.0,2019
"Dyson, Jarrod",502481,317,9.6,28.4,105.5,83.9,94.2,88.4,81.2,403,139,389.0,69,21.8,5,1.6,1.1,2019
"Vogelbach, Daniel",596129,315,17.1,39.0,113.1,88.8,100.1,93.6,83.8,448,203,398.0,119,38.0,33,10.5,5.9,2019
"Davis, J.D.",605204,315,10.2,36.8,114.7,91.5,102.8,95.2,88.7,449,171,404.0,149,47.9,35,11.1,7.7,2019
"Kingery, Scott",664068,314,17.8,39.2,111.4,88.4,99.1,93.5,83.4,437,197,390.0,122,38.9,25,8.0,5.0,2019
"Margot, Manuel",622534,313,14.2,27.8,109.6,87.7,98.7,91.0,88.0,417,152,391.0,109,34.8,11,3.5,2.5,2019
"Dozier, Brian",572821,312,19.0,32.1,106.6,88.5,98.0,92.9,84.6,435,189,394.0,110,35.4,21,6.7,4.4,2019
"Choi, Ji Man",596847,309,12.8,37.9,110.1,91.2,101.0,94.7,87.8,445,186,400.0,132,42.7,35,11.3,7.2,2019
"Smoak, Justin",475253,309,16.7,37.5,110.8,90.3,99.9,93.7,87.4,438,205,400.0,123,39.8,34,11.0,6.8,2019
"Seager, Kyle",572122,309,18.4,36.9,107.1,89.5,98.6,93.2,84.7,420,202,383.0,121,39.7,26,8.4,5.9,2019
"Drury, Brandon",592273,308,13.8,36.7,112.5,86.9,99.2,93.2,83.2,426,167,391.0,113,36.7,28,9.1,6.3,2019
"Canha, Mark",592192,305,15.2,32.1,110.9,89.1,99.7,94.3,86.1,436,179,396.0,124,41.1,29,9.5,5.8,2019
"McCann, James",543510,303,10.8,36.0,112.0,90.2,100.6,94.4,87.0,446,164,404.0,134,44.2,28,9.2,5.9,2019
"Arraez, Luis",650333,300,11.4,41.7,102.2,87.1,94.6,89.2,85.3,402,173,389.0,68,22.8,8,2.7,2.2,2019
"Verdugo, Alex",657077,300,9.0,33.7,111.3,89.4,99.8,93.1,88.0,459,162,400.0,117,39.7,17,5.7,4.5,2019
"Wolters, Tony",547172,299,10.1,37.5,103.4,85.3,93.8,88.2,83.1,413,166,361.0,59,19.7,0,0.0,0.0,2019
"Santander, Anthony",623993,298,15.3,31.2,112.9,89.9,100.6,92.4,89.7,435,189,407.0,109,36.6,23,7.7,5.7,2019
"Peralta, David",444482,296,6.4,29.1,113.2,90.1,100.8,94.5,88.0,448,149,409.0,121,40.9,16,5.4,3.8,2019
"Carpenter, Matt",572761,293,19.0,36.2,108.9,88.0,97.1,91.8,81.8,442,203,406.0,89,31.1,21,7.2,4.3,2019
"Renfroe, Hunter",592669,292,19.1,32.2,114.1,89.9,101.1,94.6,85.9,470,199,413.0,115,39.4,35,12.0,7.1,2019
"Mondesi, Adalberto",609275,292,10.2,31.2,108.4,88.7,98.6,92.6,86.3,443,169,413.0,99,34.0,25,8.6,5.6,2019
"Kendrick, Howie",435062,290,10.8,36.9,112.4,91.7,102.2,94.4,90.4,435,175,411.0,140,48.3,33,11.4,8.9,2019
"Santana, Domingo",570267,289,11.3,40.1,109.5,89.0,100.1,94.7,82.2,425,179,399.0,118,42.1,35,12.1,6.9,2019
"Goodwin, Brian",571718,288,18.4,38.5,111.4,87.6,97.9,91.1,83.5,453,200,397.0,94,33.3,18,6.3,3.9,2019
"Voit, Luke",572228,288,12.9,39.6,112.6,89.9,101.0,95.5,82.8,470,183,410.0,122,42.4,40,13.9,7.8,2019
"Goodrum, Niko",592348,287,13.0,38.0,109.4,89.3,100.1,92.4,86.8,419,176,381.0,119,41.5,18,6.3,3.8,2019
"Ruiz, Rio",547004,285,11.3,33.7,107.8,88.4,98.2,93.3,85.1,427,159,388.0,104,36.5,8,2.8,1.9,2019
"Almora Jr., Albert",546991,284,8.5,30.6,111.7,86.3,97.1,90.9,84.9,445,149,408.0,78,27.5,13,4.6,3.6,2019
"Smith Jr., Dwight",596105,280,7.3,30.4,114.3,89.1,100.1,92.0,88.0,442,156,403.0,110,39.3,11,3.9,2.8,2019
"Alfaro, Jorge",595751,279,4.7,33.3,114.7,90.8,103.2,96.4,86.6,473,154,404.0,125,44.8,32,11.5,6.9,2019
"Ohtani, Shohei",660271,278,6.8,31.7,115.1,92.8,102.9,97.0,89.0,447,163,406.0,131,47.1,34,12.2,8.0,2019
"Winker, Jesse",608385,278,7.2,32.0,110.8,89.2,99.7,93.6,86.1,415,158,381.0,111,41.1,12,4.3,3.1,2019
"Piscotty, Stephen",572039,277,12.5,31.8,111.2,89.2,100.0,92.6,86.2,418,173,395.0,111,41.0,21,7.6,5.3,2019
"Senzel, Nick",669222,275,11.1,31.6,107.6,87.8,98.8,92.0,85.6,422,162,390.0,104,38.2,22,8.0,5.3,2019
"Castro, Harold",605612,274,8.6,36.9,105.0,87.2,96.5,91.7,83.4,408,148,389.0,78,28.6,10,3.6,2.7,2019
